hotel_type,booking_status,advance_booking_days,arrival_year,arrival_month,arrival_week,arrival_day,weekend_nights,weekday_nights,num_adults,num_children,num_infants,meal_plan,guest_country,booking_segment,booking_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room,assigned_room,modifications,deposit_type,travel_agent_id,corporate_id,waiting_days,customer_category,avg_daily_rate,parking_spaces,special_requests,reservation_status,reservation_date,total_stay_nights,booking_season,family_booking,total_guests,is_long_stay,total_revenue,occupancy_rate,weekend_ratio,cancellation_risk
Urban Hotel,False,9,2016,March,13,22,0,3,2,0.0,0,SB,DEU,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,141.0,0,0,Checked-Out,25-03-2016,3,Spring,False,2.0,False,423.0,0.5,0.0,Low
Luxury Resort,False,31,2016,November,47,19,2,5,2,0.0,0,SB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,242.0,Not Applicable,0,Regular,43.2,0,1,Checked-Out,26-11-2016,7,Autumn,False,2.0,True,302.40000000000003,0.5,0.285673475217826,Medium
Luxury Resort,False,0,2017,January,3,16,1,2,1,0.0,0,Undefined,PRT,Group Bookings,Direct,False,0,0,A,H,0,No Deposit,,Not Applicable,0,Regular-Party,55.0,0,0,Checked-Out,19-01-2017,3,Winter,False,1.0,False,165.0,0.25,0.33322225924691773,
Luxury Resort,False,360,2016,October,41,8,3,6,2,0.0,0,SB,GBR,Group Bookings,Corporate,False,0,0,A,D,4,No Deposit,,223.0,0,Regular-Party,72.0,1,1,Checked-Out,17-10-2016,9,Autumn,False,2.0,True,648.0,0.5,0.33329630041106545,High
Luxury Resort,False,3,2017,June,24,12,1,1,1,0.0,0,SB,BEL,Complementary,Direct,False,0,0,A,F,0,No Deposit,,Not Applicable,0,Regular,4.0,0,1,Checked-Out,14-06-2017,2,Summer,False,1.0,False,8.0,0.25,0.49975012493753124,Very Low
Urban Hotel,False,35,2017,May,19,10,0,4,2,0.0,0,SB,DEU,Group Bookings,TA/TO,False,0,0,A,A,1,No Deposit,39.0,Not Applicable,0,Regular-Party,140.0,0,0,Checked-Out,14-05-2017,4,Spring,False,2.0,False,560.0,0.5,0.0,Medium
Luxury Resort,False,89,2015,July,30,21,1,5,3,0.0,0,SB,PRT,Direct,Direct,False,0,0,A,D,0,No Deposit,250.0,Not Applicable,0,Regular,163.33,1,1,Checked-Out,27-07-2015,6,Summer,False,3.0,False,979.98,0.75,0.16663889351774702,Medium
Luxury Resort,False,129,2015,August,33,10,2,5,2,1.0,0,FB,PRT,Direct,Direct,False,0,0,C,C,1,No Deposit,250.0,Not Applicable,0,Regular,225.08,1,2,Checked-Out,17-08-2015,7,Summer,True,3.0,True,1575.5600000000002,0.75,0.285673475217826,High
Urban Hotel,False,215,2016,November,48,21,1,2,1,0.0,0,SB,LTU,Group Bookings,Corporate,False,0,0,A,A,0,No Deposit,,233.0,0,Regular,75.0,0,1,Checked-Out,24-11-2016,3,Autumn,False,1.0,False,225.0,0.25,0.33322225924691773,High
Luxury Resort,False,11,2016,July,29,10,5,10,2,0.0,0,SB,Unknown,Direct,Direct,False,0,0,A,I,2,No Deposit,,Not Applicable,0,Regular,4.0,0,0,Checked-Out,25-07-2016,15,Summer,False,2.0,True,60.0,0.5,0.33331111259249385,Low
Luxury Resort,False,113,2016,August,33,13,3,6,3,0.0,0,SB,PRT,Direct,Direct,False,0,0,D,D,1,No Deposit,,Not Applicable,0,Regular,79.49,0,0,Checked-Out,22-08-2016,9,Summer,False,3.0,True,715.41,0.75,0.33329630041106545,High
Luxury Resort,False,71,2015,December,51,15,0,0,2,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,A,I,1,No Deposit,240.0,Not Applicable,0,Regular,79.49,0,0,Checked-Out,15-12-2015,0,Winter,False,2.0,False,0.0,0.5,0.0,Medium
Urban Hotel,True,102,2016,December,49,2,2,2,3,0.0,0,SB,ESP,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9.0,Not Applicable,0,Regular,119.0,0,1,Cancelled,29-11-2016,4,Winter,False,3.0,False,476.0,0.75,0.4998750312421894,High
Urban Hotel,True,34,2016,April,18,30,1,1,3,0.0,0,SB,ESP,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9.0,Not Applicable,0,Regular,159.3,0,0,Cancelled,30-03-2016,2,Spring,False,3.0,False,318.6,0.75,0.49975012493753124,Medium
Luxury Resort,True,269,2017,July,27,3,3,7,3,1.0,0,SB,NOR,Online TA,TA/TO,False,0,0,H,H,1,No Deposit,240.0,Not Applicable,0,Regular,204.7,0,0,Cancelled,07-10-2016,10,Summer,True,4.0,True,2047.0,1.0,0.29997000299970006,High
Urban Hotel,False,127,2016,April,18,28,1,3,1,0.0,0,SB,USA,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,3.0,Not Applicable,0,Regular-Party,80.0,0,0,Checked-Out,02-05-2016,4,Spring,False,1.0,False,320.0,0.25,0.2499375156210947,High
Urban Hotel,False,34,2016,November,46,11,1,2,1,0.0,0,SC,PRT,Direct,Direct,False,0,0,A,A,3,No Deposit,14.0,Not Applicable,0,Regular,102.67,0,0,Checked-Out,14-11-2016,3,Autumn,False,1.0,False,308.01,0.25,0.33322225924691773,Medium
Urban Hotel,True,42,2016,October,42,10,1,0,2,0.0,0,SB,DEU,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,126.0,0,1,Cancelled,09-10-2016,1,Autumn,False,2.0,False,126.0,0.5,0.9990009990009991,Medium
Urban Hotel,False,33,2017,May,19,8,1,2,2,0.0,0,SB,GBR,Group Bookings,TA/TO,False,0,0,A,A,1,No Deposit,39.0,Not Applicable,0,Regular-Party,140.0,0,0,Checked-Out,11-05-2017,3,Spring,False,2.0,False,420.0,0.5,0.33322225924691773,Medium
Luxury Resort,False,121,2016,May,19,4,2,5,2,0.0,0,SB,GBR,Offline TA/TO,TA/TO,False,0,0,D,D,0,No Deposit,95.0,Not Applicable,0,Regular,52.2,0,2,Checked-Out,11-05-2016,7,Spring,False,2.0,True,365.40000000000003,0.5,0.285673475217826,High
Urban Hotel,False,116,2016,February,10,28,2,1,1,0.0,0,SB,VEN,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,134.0,Not Applicable,0,Regular-Party,76.0,0,0,Checked-Out,02-03-2016,3,Winter,False,1.0,False,228.0,0.25,0.6664445184938355,High
Luxury Resort,False,6,2016,September,36,2,1,2,1,0.0,0,SB,IRL,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240.0,Not Applicable,0,Regular-Party,150.0,0,2,Checked-Out,05-09-2016,3,Autumn,False,1.0,False,450.0,0.25,0.33322225924691773,Very Low
Urban Hotel,False,25,2016,May,20,10,0,3,1,0.0,0,SC,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,129.0,0,0,Checked-Out,13-05-2016,3,Spring,False,1.0,False,387.0,0.25,0.0,Low
Urban Hotel,False,11,2015,November,47,17,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Corporate Contract,85.0,0,1,Checked-Out,18-11-2015,1,Autumn,False,2.0,False,85.0,0.5,0.0,Low
Urban Hotel,True,6,2017,February,7,14,0,1,1,1.0,0,SB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,84.0,0,0,Cancelled,08-02-2017,1,Winter,True,2.0,False,84.0,0.5,0.0,Very Low
Urban Hotel,False,10,2015,October,43,19,1,0,1,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,129.0,0,1,Checked-Out,20-10-2015,1,Autumn,False,1.0,False,129.0,0.25,0.9990009990009991,Low
Luxury Resort,False,0,2015,November,45,6,0,1,2,1.0,0,HB,Unknown,Direct,Direct,False,0,0,A,C,0,No Deposit,250.0,Not Applicable,0,Regular,93.0,0,0,Checked-Out,07-11-2015,1,Autumn,True,3.0,False,93.0,0.75,0.0,
Urban Hotel,True,58,2016,June,27,28,1,5,2,0.0,0,SB,FRA,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9.0,Not Applicable,0,Regular,131.4,0,0,Cancelled,24-06-2016,6,Summer,False,2.0,False,788.4000000000001,0.5,0.16663889351774702,Medium
Urban Hotel,False,1,2015,August,33,11,0,1,2,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Corporate Contract,105.0,1,1,Checked-Out,12-08-2015,1,Summer,False,2.0,False,105.0,0.5,0.0,Very Low
Luxury Resort,False,5,2016,May,21,21,0,1,2,0.0,0,SB,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,196.0,Not Applicable,0,Regular,79.0,1,0,Checked-Out,22-05-2016,1,Spring,False,2.0,False,79.0,0.5,0.0,Very Low
Urban Hotel,False,14,2017,May,19,12,2,2,2,0.0,0,SC,CN,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,160.0,0,1,Checked-Out,16-05-2017,4,Spring,False,2.0,False,640.0,0.5,0.4998750312421894,Low
Urban Hotel,False,0,2015,November,45,6,0,1,2,0.0,0,SB,TUR,Online TA,TA/TO,False,0,0,A,A,2,No Deposit,9.0,Not Applicable,0,Corporate Contract,95.0,0,1,Checked-Out,07-11-2015,1,Autumn,False,2.0,False,95.0,0.5,0.0,
Luxury Resort,False,123,2017,January,3,19,2,4,2,2.0,0,SB,POL,Direct,Direct,False,0,0,G,G,2,No Deposit,250.0,Not Applicable,0,Regular,82.0,0,2,Checked-Out,25-01-2017,6,Winter,True,4.0,False,492.0,1.0,0.33327778703549404,High
Urban Hotel,False,92,2017,May,20,17,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,164.7,0,0,Checked-Out,19-05-2017,2,Spring,False,2.0,False,329.4,0.5,0.0,High
Luxury Resort,False,15,2017,January,4,26,1,3,2,0.0,0,SB,GBR,Online TA,TA/TO,False,0,0,F,F,0,No Deposit,,Not Applicable,0,Regular,55.4,0,1,Checked-Out,30-01-2017,4,Winter,False,2.0,False,221.6,0.5,0.2499375156210947,Low
Luxury Resort,False,84,2017,January,3,18,0,2,2,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,G,G,4,No Deposit,240.0,Not Applicable,0,Regular,100.5,0,5,Checked-Out,20-01-2017,2,Winter,False,2.0,False,201.0,0.5,0.0,Medium
Luxury Resort,False,57,2016,March,14,31,0,3,2,0.0,0,SB,IRL,Direct,Direct,False,0,0,D,E,0,No Deposit,250.0,Not Applicable,0,Regular,57.9,0,0,Checked-Out,03-04-2016,3,Spring,False,2.0,False,173.7,0.5,0.0,Medium
Urban Hotel,False,1,2016,June,25,18,0,1,2,1.0,0,SB,FRA,Online TA,TA/TO,False,0,0,A,F,0,No Deposit,9.0,Not Applicable,0,Regular,159.0,0,2,Checked-Out,19-06-2016,1,Summer,True,3.0,False,159.0,0.75,0.0,Very Low
Urban Hotel,True,11,2016,March,10,3,1,3,3,0.0,0,HB,ITA,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9.0,Not Applicable,0,Regular,193.0,0,0,Cancelled,26-02-2016,4,Spring,False,3.0,False,772.0,0.75,0.2499375156210947,Low
Luxury Resort,False,390,2016,September,38,12,4,10,2,0.0,0,SB,GBR,Offline TA/TO,TA/TO,False,0,0,A,A,1,No Deposit,40.0,Not Applicable,0,Corporate Contract,53.85,0,0,Checked-Out,26-09-2016,14,Autumn,False,2.0,True,753.9,0.5,0.28569387900864224,
Luxury Resort,True,167,2016,September,38,17,2,5,2,0.0,0,SB,IRL,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240.0,Not Applicable,0,Regular,106.43,0,0,Cancelled,12-06-2016,7,Autumn,False,2.0,True,745.01,0.5,0.285673475217826,High
Urban Hotel,False,159,2017,August,34,24,0,3,3,0.0,0,SB,DNK,Online TA,TA/TO,False,0,0,E,E,1,No Deposit,9.0,Not Applicable,0,Regular,202.5,0,1,Checked-Out,27-08-2017,3,Summer,False,3.0,False,607.5,0.75,0.0,High
Urban Hotel,False,106,2017,April,17,26,1,4,1,0.0,0,SB,NOR,Direct,Direct,False,0,0,A,A,1,No Deposit,14.0,Not Applicable,0,Regular,100.8,0,0,Checked-Out,01-05-2017,5,Spring,False,1.0,False,504.0,0.25,0.1999600079984003,High
Luxury Resort,True,188,2017,March,13,28,4,11,1,0.0,0,SB,CN,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240.0,Not Applicable,0,Regular,74.28,0,0,No-Show,28-03-2017,15,Spring,False,1.0,True,1114.2,0.25,0.26664889007399506,High
Urban Hotel,False,116,2017,April,15,13,0,2,2,0.0,0,SB,CZE,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,126.0,0,1,Checked-Out,15-04-2017,2,Spring,False,2.0,False,252.0,0.5,0.0,High
Luxury Resort,False,7,2017,August,34,21,1,4,2,0.0,0,SB,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240.0,Not Applicable,0,Regular,210.0,0,2,Checked-Out,26-08-2017,5,Summer,False,2.0,False,1050.0,0.5,0.1999600079984003,Very Low
Urban Hotel,False,17,2017,May,21,21,2,2,2,0.0,0,SC,BRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,137.5,0,1,Checked-Out,25-05-2017,4,Spring,False,2.0,False,550.0,0.5,0.4998750312421894,Low
Urban Hotel,True,19,2015,October,41,7,0,1,1,0.0,0,SB,PRT,Corporate,Corporate,False,1,0,A,A,0,No Deposit,,Not Applicable,0,Regular,85.5,0,0,Cancelled,28-09-2015,1,Autumn,False,1.0,False,85.5,0.25,0.0,Low
Luxury Resort,True,138,2016,April,18,25,1,2,2,0.0,0,SB,Unknown,Group Bookings,TA/TO,False,0,0,E,E,0,Non Refund,,Not Applicable,0,Regular,65.0,0,0,Cancelled,18-01-2016,3,Spring,False,2.0,False,195.0,0.5,0.33322225924691773,High
Luxury Resort,False,291,2016,August,36,30,4,10,2,0.0,0,SB,GBR,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240.0,Not Applicable,0,Regular,121.5,1,3,Checked-Out,13-09-2016,14,Summer,False,2.0,True,1701.0,0.5,0.28569387900864224,High
Urban Hotel,False,1,2016,August,35,27,2,2,2,0.0,0,SC,AUS,Online TA,TA/TO,False,0,0,A,A,1,No Deposit,9.0,Not Applicable,0,Regular,109.25,0,1,Checked-Out,31-08-2016,4,Summer,False,2.0,False,437.0,0.5,0.4998750312421894,Very Low
Luxury Resort,False,34,2017,April,15,13,0,3,3,1.0,0,HB,ESP,Online TA,TA/TO,False,0,0,C,C,3,No Deposit,240.0,Not Applicable,0,Regular,228.5,1,2,Checked-Out,16-04-2017,3,Spring,True,4.0,False,685.5,1.0,0.0,Medium
Urban Hotel,True,95,2016,April,17,20,0,2,1,0.0,0,HB,PRT,Group Bookings,TA/TO,False,0,0,A,A,0,No Deposit,,Not Applicable,0,Regular-Party,74.0,0,0,Cancelled,04-04-2016,2,Spring,False,1.0,False,148.0,0.25,0.0,High
Luxury Resort,True,102,2015,October,41,5,3,9,2,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240.0,Not Applicable,0,Regular,71.67,0,0,Cancelled,26-06-2015,12,Autumn,False,2.0,True,860.04,0.5,0.24997916840263312,High
Urban Hotel,False,69,2015,October,44,25,2,1,1,0.0,0,SB,PRT,Group Bookings,TA/TO,False,0,0,A,E,1,No Deposit,37.0,Not Applicable,58,Regular-Party,75.33,0,0,Checked-Out,28-10-2015,3,Autumn,False,1.0,False,225.99,0.25,0.6664445184938355,Medium
Urban Hotel,False,27,2016,September,39,20,0,1,2,0.0,0,SB,POL,Direct,Direct,False,0,0,A,A,0,No Deposit,,Not Applicable,0,Regular-Party,95.0,0,0,Checked-Out,21-09-2016,1,Autumn,False,2.0,False,95.0,0.5,0.0,Low
Urban Hotel,False,156,2016,October,44,26,2,9,2,0.0,0,SB,CN,Online TA,TA/TO,False,0,0,D,D,3,No Deposit,9.0,Not Applicable,0,Regular,104.32,0,1,Checked-Out,06-11-2016,11,Autumn,False,2.0,True,1147.52,0.5,0.181801654395055,High
Urban Hotel,True,26,2017,August,35,29,0,3,2,2.0,0,SB,ESP,Online TA,TA/TO,False,0,0,F,F,0,No Deposit,9.0,Not Applicable,0,Regular,250.0,0,1,Cancelled,07-08-2017,3,Summer,True,4.0,False,750.0,1.0,0.0,Low
Luxury Resort,False,24,2015,December,53,28,0,0,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,171.0,Not Applicable,0,Regular-Party,79.49,0,1,Checked-Out,28-12-2015,0,Winter,False,1.0,False,0.0,0.25,0.0,Low
Luxury Resort,False,48,2017,April,15,10,1,0,2,0.0,0,SB,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,,Not Applicable,0,Regular,75.0,1,1,Checked-Out,11-04-2017,1,Spring,False,2.0,False,75.0,0.5,0.9990009990009991,Medium
Urban Hotel,False,59,2016,September,36,1,0,2,3,0.0,0,SB,FRA,Online TA,TA/TO,False,0,0,D,F,0,No Deposit,9.0,Not Applicable,0,Regular,142.2,0,0,Checked-Out,03-09-2016,2,Autumn,False,3.0,False,284.4,0.75,0.0,Medium
Urban Hotel,False,14,2016,May,23,30,1,3,2,0.0,0,SB,DEU,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,85.0,Not Applicable,0,Regular,80.75,0,0,Checked-Out,03-06-2016,4,Spring,False,2.0,False,323.0,0.5,0.2499375156210947,Low
Urban Hotel,True,273,2017,July,30,27,0,3,2,0.0,0,SB,BRA,Direct,Direct,False,0,0,A,A,0,No Deposit,14.0,Not Applicable,0,Regular,89.1,0,1,Cancelled,26-11-2016,3,Summer,False,2.0,False,267.29999999999995,0.5,0.0,High
Luxury Resort,False,100,2017,February,8,20,1,3,2,0.0,0,SB,GBR,Direct,Direct,False,0,0,A,A,0,No Deposit,250.0,Not Applicable,0,Regular,37.8,0,1,Checked-Out,24-02-2017,4,Winter,False,2.0,False,151.2,0.5,0.2499375156210947,High
Urban Hotel,False,75,2016,March,14,28,1,3,2,0.0,0,SB,ESP,Online TA,TA/TO,False,0,0,A,A,1,No Deposit,9.0,Not Applicable,0,Regular,91.45,1,0,Checked-Out,01-04-2016,4,Spring,False,2.0,False,365.8,0.5,0.2499375156210947,Medium
Urban Hotel,True,72,2017,April,16,22,2,1,2,1.0,0,SB,ITA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,144.0,0,0,Cancelled,09-02-2017,3,Spring,True,3.0,False,432.0,0.75,0.6664445184938355,Medium
Luxury Resort,True,33,2016,January,5,28,0,3,1,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240.0,Not Applicable,0,Regular,39.0,0,0,Cancelled,20-01-2016,3,Winter,False,1.0,False,117.0,0.25,0.0,Medium
Luxury Resort,True,62,2017,May,21,22,1,3,2,2.0,0,SB,GBR,Online TA,TA/TO,False,0,0,C,C,2,No Deposit,240.0,Not Applicable,0,Regular,125.0,0,1,Cancelled,21-03-2017,4,Spring,True,4.0,False,500.0,1.0,0.2499375156210947,Medium
Luxury Resort,False,10,2016,May,23,30,1,0,1,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,A,C,0,No Deposit,196.0,Not Applicable,0,Regular,56.0,0,0,Checked-Out,31-05-2016,1,Spring,False,1.0,False,56.0,0.25,0.9990009990009991,Low
Luxury Resort,False,7,2016,January,4,20,0,1,1,0.0,0,SB,Unknown,Corporate,Corporate,False,0,0,A,D,0,No Deposit,,94.0,0,Regular,25.0,0,0,Checked-Out,21-01-2016,1,Winter,False,1.0,False,25.0,0.25,0.0,Very Low
Luxury Resort,False,159,2017,July,27,7,1,2,2,0.0,0,SB,GBR,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,314.0,Not Applicable,0,Regular,99.6,0,0,Checked-Out,10-07-2017,3,Summer,False,2.0,False,298.79999999999995,0.5,0.33322225924691773,High
Urban Hotel,False,0,2015,September,38,14,1,0,2,0.0,0,SB,PRT,Direct,Direct,False,0,0,A,A,1,No Deposit,,Not Applicable,0,Regular,133.0,0,0,Checked-Out,15-09-2015,1,Autumn,False,2.0,False,133.0,0.5,0.9990009990009991,
Urban Hotel,False,47,2015,November,45,7,2,2,2,0.0,0,SB,FRA,Offline TA/TO,TA/TO,False,0,0,D,A,0,No Deposit,28.0,Not Applicable,0,Regular,60.0,0,1,Checked-Out,11-11-2015,4,Autumn,False,2.0,False,240.0,0.5,0.4998750312421894,Medium
Luxury Resort,True,162,2017,April,15,13,2,7,2,0.0,0,SB,NOR,Online TA,TA/TO,False,0,0,E,E,6,No Deposit,240.0,Not Applicable,0,Regular-Party,90.0,0,0,Cancelled,03-11-2016,9,Spring,False,2.0,True,810.0,0.5,0.22219753360737698,High
Urban Hotel,False,28,2016,July,28,8,2,2,2,0.0,0,SB,ITA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,143.45,0,2,Checked-Out,12-07-2016,4,Summer,False,2.0,False,573.8,0.5,0.4998750312421894,Low
Luxury Resort,False,4,2015,July,27,4,2,1,2,0.0,0,SB,ESP,Direct,Direct,False,0,0,A,C,0,No Deposit,250.0,Not Applicable,0,Regular,92.67,0,1,Checked-Out,07-07-2015,3,Summer,False,2.0,False,278.01,0.5,0.6664445184938355,Very Low
Urban Hotel,False,257,2015,July,27,1,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,6.0,Not Applicable,0,Regular,103.84,0,0,Checked-Out,03-07-2015,2,Summer,False,2.0,False,207.68,0.5,0.0,High
Urban Hotel,False,0,2017,August,35,29,0,1,1,0.0,0,SB,PRT,Complementary,Corporate,False,0,0,A,A,0,No Deposit,,72.0,0,Regular,100.0,0,2,Checked-Out,30-08-2017,1,Summer,False,1.0,False,100.0,0.25,0.0,
Luxury Resort,False,25,2017,July,30,29,2,3,1,2.0,0,HB,ESP,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,242.0,Not Applicable,0,Regular-Party,256.5,0,3,Checked-Out,03-08-2017,5,Summer,True,3.0,False,1282.5,0.75,0.3999200159968006,Low
Luxury Resort,False,13,2016,June,26,20,1,0,2,0.0,0,SB,PRT,Online TA,TA/TO,True,0,1,A,A,0,No Deposit,240.0,Not Applicable,0,Regular-Party,99.0,0,1,Checked-Out,21-06-2016,1,Summer,False,2.0,False,99.0,0.5,0.9990009990009991,Low
Urban Hotel,True,131,2017,February,9,27,1,3,2,0.0,0,HB,DNK,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,120.7,0,1,Cancelled,02-11-2016,4,Winter,False,2.0,False,482.8,0.5,0.2499375156210947,High
Urban Hotel,False,2,2017,March,9,2,1,3,1,0.0,0,SC,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,74.8,0,1,Checked-Out,06-03-2017,4,Spring,False,1.0,False,299.2,0.25,0.2499375156210947,Very Low
Urban Hotel,False,25,2015,July,31,27,1,1,1,0.0,0,SB,ESP,Group Bookings,TA/TO,False,0,0,A,A,0,No Deposit,1.0,Not Applicable,0,Regular-Party,100.44,0,0,Checked-Out,29-07-2015,2,Summer,False,1.0,False,200.88,0.25,0.49975012493753124,Low
Luxury Resort,False,100,2015,August,34,17,3,8,2,0.0,0,SB,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,147.0,Not Applicable,0,Regular,87.9,0,1,Checked-Out,28-08-2015,11,Summer,False,2.0,True,966.9000000000001,0.5,0.2727024815925825,High
Luxury Resort,False,0,2016,March,12,16,0,1,2,0.0,0,SB,CHN,Online TA,TA/TO,True,0,1,D,D,0,No Deposit,240.0,Not Applicable,0,Regular,58.0,0,0,Checked-Out,17-03-2016,1,Spring,False,2.0,False,58.0,0.5,0.0,
Luxury Resort,False,10,2017,February,6,9,2,6,2,0.0,0,SB,Unknown,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,95.0,Not Applicable,0,Regular,34.0,0,0,Checked-Out,17-02-2017,8,Winter,False,2.0,True,272.0,0.5,0.2499687539057618,Low
Luxury Resort,False,44,2017,February,8,19,2,2,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,False,0,0,D,D,0,No Deposit,40.0,Not Applicable,0,Corporate Contract,72.38,0,0,Checked-Out,23-02-2017,4,Winter,False,2.0,False,289.52,0.5,0.4998750312421894,Medium
Urban Hotel,False,84,2017,April,15,15,2,1,3,0.0,0,HB,RUS,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,9.0,Not Applicable,0,Regular,204.0,0,1,Checked-Out,18-04-2017,3,Spring,False,3.0,False,612.0,0.75,0.6664445184938355,Medium
Luxury Resort,False,143,2016,September,40,26,3,7,1,0.0,0,HB,CN,Group Bookings,TA/TO,False,0,0,E,E,0,No Deposit,15.0,Not Applicable,0,Regular-Party,83.0,0,0,Checked-Out,06-10-2016,10,Autumn,False,1.0,True,830.0,0.25,0.29997000299970006,High
Urban Hotel,True,239,2016,June,25,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,6.0,Not Applicable,80,Regular,100.0,0,0,Cancelled,08-01-2016,2,Summer,False,2.0,False,200.0,0.5,0.0,High
Luxury Resort,False,34,2016,April,16,11,1,3,2,0.0,0,SB,NLD,Offline TA/TO,TA/TO,False,0,0,E,E,0,No Deposit,128.0,Not Applicable,0,Regular,60.3,0,0,Checked-Out,15-04-2016,4,Spring,False,2.0,False,241.2,0.5,0.2499375156210947,Medium
Urban Hotel,True,73,2017,June,24,11,2,1,3,0.0,0,SB,DEU,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9.0,Not Applicable,0,Regular,210.0,0,0,Cancelled,11-04-2017,3,Summer,False,3.0,False,630.0,0.75,0.6664445184938355,Medium
Urban Hotel,False,86,2016,October,41,2,2,1,3,0.0,0,SB,NLD,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9.0,Not Applicable,0,Regular,151.2,0,2,Checked-Out,05-10-2016,3,Autumn,False,3.0,False,453.59999999999997,0.75,0.6664445184938355,Medium
Luxury Resort,False,68,2016,May,23,30,1,1,2,0.0,0,HB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240.0,Not Applicable,0,Regular,97.0,1,1,Checked-Out,01-06-2016,2,Spring,False,2.0,False,194.0,0.5,0.49975012493753124,Medium
Urban Hotel,False,11,2016,September,38,15,1,3,2,0.0,0,SB,ITA,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,7.0,Not Applicable,0,Regular,113.34,0,1,Checked-Out,19-09-2016,4,Autumn,False,2.0,False,453.36,0.5,0.2499375156210947,Low
Urban Hotel,False,13,2016,February,8,18,0,2,1,0.0,0,SB,ITA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular-Party,85.0,0,1,Checked-Out,20-02-2016,2,Winter,False,1.0,False,170.0,0.25,0.0,Low
Urban Hotel,False,14,2017,March,9,4,2,2,2,0.0,0,SB,DEU,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,7.0,Not Applicable,0,Regular,80.24,0,0,Checked-Out,08-03-2017,4,Spring,False,2.0,False,320.96,0.5,0.4998750312421894,Low
